"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"TMEM121B" 8.64774318881494 -1.0074819423687 1.14513260376246 -0.879795002830679 0.378970372265043 NA
"TMEM123" 6185.44573366015 0.00365022940370305 0.0635271194835727 0.0574593879492198 0.954179256353126 0.996035959224712
"TMEM123-DT" 1.2458170530877 -1.82700396624904 3.11727253578899 -0.586090547192603 0.557814668281736 NA
"TMEM125" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"TMEM126A" 608.016390868027 -0.111088331168795 0.161438195824895 -0.688116778072069 0.491379245610384 0.920853409969039
"TMEM126B" 1919.52354516674 -0.0535584646559876 0.0885338711664799 -0.604948862512471 0.545212975249171 0.941350195761929
"TMEM127" 2234.7181262817 0.0663820243030178 0.082266708334023 0.806912366464093 0.419716973553423 0.893961343131313
"TMEM128" 316.813769853593 -0.201878848070256 0.193588497146009 -1.04282460500736 0.297029533442704 0.821120475203615
"TMEM129" 1035.53599295004 0.00367352044174195 0.138524161341762 0.0265189870572741 0.978843389442527 0.997431192960773
"TMEM130" 24.0112780948084 -0.575723864011946 0.768968774721338 -0.748696023737218 0.454040440813162 0.905658253420081
"TMEM131" 1089.21252381828 -0.00697461949906158 0.111233860548629 -0.062702305437043 0.950003561535007 0.996035959224712
"TMEM131L" 1767.90622566538 -0.265108813776194 0.0877513528726377 -3.02113648505195 0.00251827818660068 0.041500409065239
"TMEM131_1" 1096.3412005939 0.0115379930620572 0.11032235219384 0.104584364207396 0.916705622212205 0.995544892111965
"TMEM132A" 3901.87124544219 0.182388871620696 0.0700619558279467 2.60325121480471 0.00923442615229232 0.113920739997532
"TMEM132B" 4.07092233250235 -0.916723085085428 2.04352746836159 -0.448598366930892 0.653721412064628 NA
"TMEM132C" 0.240033714447536 -1.33713917079919 4.99740522803682 -0.267566689068454 0.789032874556612 NA
"TMEM132E" 1.65815978986443 0.399360442195522 2.74140909035185 0.145677069358614 0.884176324233052 NA
"TMEM132E-DT" 0.240568838720453 -1.33874194226819 4.99728968972937 -0.267893603410591 0.78878121754043 NA
"TMEM134" 384.778307054888 0.107450654412334 0.176838874202858 0.607618968943863 0.543440216940959 0.940829962459215
"TMEM135" 569.416875845589 -0.247441370616362 0.144238187921507 -1.71550526377257 0.0862526311564304 0.465711174206562
"TMEM138" 2071.08906869996 -0.102005937045511 0.0823834794360614 -1.23818437560262 0.215647703584709 0.728361991906511
"TMEM139" 22.2444599216706 0.261229328761972 0.746384199205941 0.349993112179876 0.726343866831018 0.978879467269511
"TMEM139-AS1" 4.08625044605627 -0.149720652917716 1.75233637405864 -0.0854405895661136 0.931911125314188 NA
"TMEM140" 511.34045679899 -0.0619108479760943 0.15431052568416 -0.401209494307681 0.688265891178443 0.97276003204882
"TMEM141" 1050.29273851691 0.162496709910095 0.150882414106703 1.07697580842774 0.281491073421167 0.806843627214173
"TMEM143" 286.528948165997 -0.236353820242568 0.201015268199863 -1.17580033775131 0.239674671407442 0.762384655451641
"TMEM144" 79.3201340425258 -0.0569986219136622 0.427036173651259 -0.133474926553202 0.893817792538685 0.995544892111965
"TMEM145" 37.4218641009075 -0.450224661395091 0.548263264555541 -0.821183344756962 0.411541841955375 0.891227344322251
"TMEM147" 2296.04980494288 0.0458457394667816 0.0802141252820211 0.571541973506471 0.567632316567505 0.948734032929188
"TMEM147-AS1" 165.631568466947 -0.116854142804338 0.302965671636757 -0.385700934937743 0.69971817033618 0.973441148544372
"TMEM14A" 536.53862463199 -0.126386330847625 0.149661294946843 -0.844482408711716 0.398399889338557 0.884004001002276
"TMEM14B" 2926.17098783215 0.0515727467709376 0.0730016289160114 0.706460219268151 0.479901983143258 0.916923751377084
"TMEM14B-DT" 11.1477302168031 -0.100549615289075 1.06262944530011 -0.0946234039850818 0.924613959549537 0.995544892111965
"TMEM14C" 1859.91507056803 0.0248363535478804 0.11609066535946 0.213939281603545 0.830594407040315 0.991362019186515
"TMEM14C_1" 1859.91507056803 0.0248363535478804 0.11609066535946 0.213939281603545 0.830594407040315 0.991362019186515
"TMEM14EP" 14.9680070877117 -0.563543376282188 1.21327653049267 -0.464480571509411 0.642303476001349 0.964954245463173
"TMEM150A" 156.978280391616 0.192045147514292 0.277877842914619 0.691113568105894 0.48949417432996 0.919895283898978
"TMEM150B" 1.90687303256411 1.55538565805455 3.10257617536551 0.50132069936085 0.616145439794948 NA
"TMEM150C" 9.36655600332136 -0.543177044477063 1.18996873592378 -0.456463290235427 0.648056862907774 0.967037373412256
"TMEM151A" 20.5190108119122 0.381755047701886 0.78403352189055 0.48691163967244 0.626320949947405 0.961549120881234
"TMEM154" 46.222624248297 -0.421527198236619 0.499784797321123 -0.843417407844399 0.398995039533663 0.884004001002276
"TMEM156" 1052.25532573644 0.209547251253555 0.117819554369396 1.77854391297872 0.0753145664177238 0.432879910931349
"TMEM158" 1331.20844051274 0.402585588276749 0.101335951506752 3.97278144913775 7.10382226403878e-05 0.00207622908198132
"TMEM160" 579.350661777679 0.188247289722484 0.205105450470123 0.917807348810097 0.358719734221285 0.860078841038224
"TMEM161A" 1550.50957400166 0.115897634190272 0.119937138628858 0.966319819825894 0.333884171412672 0.847451369026876
"TMEM161B" 1210.9438484225 -0.142026971813341 0.118686208541756 -1.19665943969701 0.231439322341278 0.751837273971945
"TMEM161B-DT" 69.87867967924 0.150493845579831 0.422295517384303 0.356370928377334 0.721562797914763 0.977894626820762
"TMEM163" 0.240568838720453 -1.33874194226819 4.99728968972937 -0.267893603410591 0.78878121754043 NA
"TMEM164" 1834.27397478359 0.0857938792710819 0.0944217450000053 0.90862416566308 0.363548546087005 0.863249061191598
"TMEM165" 4243.29287893506 0.119602580188733 0.0671235388809985 1.78182768940078 0.074777335366043 0.431300603584945
"TMEM167A" 4487.9097506444 -0.0158381368288013 0.0725602358935042 -0.21827570753831 0.827214300711197 0.991362019186515
"TMEM167B" 761.408971520462 0.097590728756642 0.138339829405776 0.705442020391614 0.480535201724133 0.916975460500644
"TMEM167B-DT" 13.9326565863387 -0.811320993799069 0.897881768041648 -0.903594462741598 0.366210478513331 0.864562360629218
"TMEM168" 1095.55645977553 -0.163696646532071 0.109068206498733 -1.50086493385194 0.133390499537186 0.582366341369241
"TMEM169" 0.954348242836605 -1.51618394481572 3.96286574150809 -0.38259785814463 0.70201795859911 NA
"TMEM17" 61.7236389327571 -0.172904490701097 0.459653605664197 -0.3761625897642 0.706796025446919 0.974584364538781
"TMEM170A" 568.594126256359 -0.0382977928048021 0.146960142299109 -0.260599862014657 0.794401096099984 0.990390520497248
"TMEM170B" 206.136808011337 -0.00705253117239686 0.234441244190873 -0.0300822971518398 0.976001419168005 0.997431192960773
"TMEM171" 20.5474082136866 1.03967661249721 0.743043563572981 1.39921353668397 0.161748958463251 0.635773779969795
"TMEM175" 557.266267094254 0.0062870029742256 0.146145605110315 0.0430187617990973 0.965686577944363 0.996270432534758
"TMEM176A" 0.28514707102464 1.65094625022856 4.9809796702113 0.331450108118695 0.740304520970826 NA
"TMEM176B" 0.234247099493996 1.50751527634411 4.99035799891951 0.302085597199741 0.762586811629748 NA
"TMEM177" 308.164110347924 -0.0227770051905398 0.196252852664676 -0.116059485919715 0.907605397320453 0.995544892111965
"TMEM178A" 5.44339992706922 -0.69931461225622 1.42785913245418 -0.489764428689999 0.624300604541694 NA
"TMEM178B" 2.47534450986062 0.0856600940256882 2.03386546610749 0.0421168929081767 0.966405513525995 NA
"TMEM179" 0.525715909745093 0.207046731276345 4.97312396576782 0.0416331329565758 0.96679115985185 NA
"TMEM179B" 1239.84049046025 0.0894962652979941 0.126428757157927 0.707879024597238 0.479020386485504 0.916923751377084
"TMEM18" 1241.79676307393 -0.0745884430124241 0.107444285995252 -0.694205767403209 0.487553176246338 0.919895283898978
"TMEM18-DT" 1.42391269037043 -0.0118775603784206 2.87791276351907 -0.00412714399441938 0.996707024875027 NA
"TMEM181" 3520.9935739288 -0.056014297005648 0.0873854096065725 -0.641002854570758 0.521520828324837 0.933947788722955
"TMEM182" 68.1937360858001 0.181422613102634 0.404268662662946 0.448767440710321 0.653599428580858 0.968345161053864
"TMEM183A" 5966.95003278857 0.0946086195202977 0.0563376657020673 1.67931380083478 0.0930909027266989 0.484488995090813
"TMEM184A" 1083.83854044758 -0.235773540237043 0.116560800137498 -2.02275155934858 0.0430987681876197 0.318124610198044
"TMEM184B" 5388.33166730794 0.306019179071836 0.0658323297469761 4.64846345629888 3.34416853072283e-06 0.000130254015816601
"TMEM184B-AS1" 6.51830426409255 0.332270044527893 1.287122009278 0.258149609852664 0.796291445594542 NA
"TMEM184C" 1919.0091051453 0.157682117475144 0.0958636151853964 1.64485886715407 0.0999989191013578 0.504407080448859
"TMEM184C-DT" 10.1154809069263 -0.142432394628607 1.09860990921299 -0.129647833534145 0.896845056902344 0.995544892111965
"TMEM185A" 722.566121299627 0.00872832617247952 0.135456750190303 0.0644362585121604 0.948622859884801 0.996035959224712
"TMEM185B" 1733.61829201301 0.0652472147723411 0.0896484131091163 0.72781226693801 0.466728514315811 0.911335500074113
"TMEM186" 355.203731223658 0.24857490983605 0.202152806715673 1.22963867716994 0.218832439781829 0.732944504879535
"TMEM187" 104.626959161358 -0.206017307981518 0.340282564095115 -0.605430103447595 0.54489325399502 0.941350195761929
"TMEM19" 1308.30843802659 -0.115652750889565 0.105618990469066 -1.09499958649423 0.273516817639478 0.798951574851793
"TMEM190" 11.0380031616966 0.00247807172777451 1.018297648255 0.00243354360291517 0.99805831504768 0.999602638214187
"TMEM191A" 6.51594647506687 -0.291000206346351 1.38629269393477 -0.209912529741749 0.833735942777664 NA
"TMEM191B" 3.33153813914147 2.56120509602873 2.65289051296265 0.965439426736265 0.334324761714284 NA
"TMEM191C" 9.60133901544461 -1.56276669593798 1.24382065123043 -1.25642446472651 0.208962116258693 0.717621116995015
"TMEM192" 1416.63691674164 -0.16844925053828 0.103577814049593 -1.62630629043423 0.103884514278522 0.514601264447891
"TMEM198" 67.1545221746312 0.10287571246978 0.455636169054529 0.225784780614 0.821368814755203 0.991362019186515
"TMEM198B" 174.217485018535 -0.440477208179118 0.306859963121148 -1.43543394745576 0.151163478106123 0.616102791884427
"TMEM199" 1220.44476877015 0.0395206854486103 0.105068281777723 0.376142873757259 0.706810682095337 0.974584364538781
"TMEM200A" 19.4355357124217 0.324370411956867 0.775814002509438 0.418103322326824 0.675871576000026 0.971442822464437
"TMEM200B" 227.389532535016 0.303743128262458 0.261007012995489 1.16373550571113 0.244531215844243 0.76852099542784
"TMEM200C" 45.3641972581792 0.382004474512779 0.522217765475757 0.731504172717603 0.464471256729475 0.909951501111701
"TMEM201" 3671.81597966581 -0.0115138079101311 0.0820328738434861 -0.140356022782997 0.888378702563929 0.995544892111965
"TMEM202" 0.240033714447536 -1.33713917079919 4.99740522803682 -0.267566689068454 0.789032874556612 NA
"TMEM202-AS1" 8.64624579342482 0.996142705203357 1.1910073768557 0.836386679512606 0.402937403847597 NA
"TMEM203" 1981.29857568528 0.0167952464988723 0.106690952702914 0.15741959438341 0.87491417189437 0.995544892111965
"TMEM204" 24.6988005942418 -1.15526845831929 0.681160713178768 -1.69602919834881 0.0898803506143708 0.475334928420211
"TMEM205" 873.437014930656 0.065610711417541 0.118000691759964 0.556019718520006 0.578197374956343 0.950927892160811
"TMEM208" 1159.22639721976 0.119968781409626 0.113719473432193 1.05495371890865 0.291446491971564 0.815042327105364
"TMEM209" 3409.81164216119 -0.0587283028542832 0.0749057228319347 -0.784029585910965 0.433022750331059 0.897820728255707
"TMEM212" 0.709063037708445 0.979463011302356 4.40374646132397 0.22241584975532 0.82399017448498 NA
"TMEM212-AS1" 0.234247099493996 1.50751527634411 4.99035799891951 0.302085597199741 0.762586811629748 NA
"TMEM213" 4.75941477971267 0.261376314780113 1.45795220040204 0.179276326554489 0.857720734374537 NA
"TMEM214" 4728.19933887517 0.102652794890767 0.0649336182670545 1.58088826143314 0.113903588785004 0.537101154927384
"TMEM216" 371.130052869476 0.118978089634337 0.183033478420276 0.650034576522351 0.515669887340688 0.932774109484786
"TMEM217" 112.131767379502 1.02116762065174 0.340247488562118 3.00124954622642 0.00268874120050984 0.0437578929452543
"TMEM218" 313.493500888627 0.0624313402369946 0.193113306940788 0.323288649684494 0.746476649118132 0.982909265260227
"TMEM219" 968.00963413496 0.106448016615984 0.151780524999489 0.70132855724634 0.48309799592254 0.917821252986998
"TMEM220" 23.1499407126396 -0.541891858374434 0.712551206719445 -0.760495320566898 0.446958565309222 0.902253092548573
"TMEM221" 2.48584749122186 -1.08090793419265 2.0598799394745 -0.524743172394993 0.599761740927125 NA
"TMEM222" 1913.21192948452 0.0743211562158546 0.0880708129287338 0.843879529941374 0.398736727984685 0.884004001002276
"TMEM223" 1021.41141340131 -0.0341833352986904 0.143326070831725 -0.238500470293532 0.811492950633671 0.991105008386124
"TMEM225B" 8.47768264100605 0.593619268269782 1.19913457813125 0.495039738737988 0.620572069831288 NA
"TMEM229A" 0.759427884966172 1.11011571089595 3.70232431912535 0.299842913588459 0.764296980131672 NA
"TMEM229B" 0.240033714447536 -1.33713917079919 4.99740522803682 -0.267566689068454 0.789032874556612 NA
"TMEM230" 1801.4367895729 0.0918869439857213 0.087680316065849 1.04797687906044 0.294649259518497 0.818484662657911
"TMEM231" 572.870181515497 -0.137214678653884 0.169756974512544 -0.808300684245199 0.418917508729817 0.893961343131313
"TMEM232" 26.2008316435865 -0.837445970445786 0.659861664351661 -1.26912353859594 0.20439700621296 0.709567971793023
"TMEM233" 0.480067428895073 -2.33612373655901 4.89237766145885 -0.477502739611153 0.633004170472487 NA
"TMEM234" 414.416331416373 0.081965870096945 0.172875363507961 0.474132741841903 0.635405251592297 0.963481364192035
"TMEM236" 6.3924966792252 -0.591723829191791 1.31649852831006 -0.449467900242445 0.653094159114258 NA
"TMEM237" 1934.02110631507 0.0911995471141418 0.0907491014890255 1.00496363730026 0.314914359611838 0.837308121591411
"TMEM238" 47.7945363888914 0.693978872927299 0.492186569271667 1.4099914874846 0.158542196471949 0.631001140146635
"TMEM239" 2.91662032140504 -1.5091789468733 1.90415050520185 -0.792573351082517 0.428026440078528 NA
"TMEM240" 14.3331074725131 0.561943310642573 0.937383146847507 0.59948091933638 0.548852230257578 0.942108539034961
"TMEM241" 608.123140611106 -0.00730219612841498 0.148327131739422 -0.0492303467530359 0.960735727368518 0.996270432534758
"TMEM242" 388.508797384454 -0.173166182545654 0.178308305170744 -0.97116162020515 0.33146780259032 0.846199996829348
"TMEM242-DT" 5.25898255056003 -0.84697958742604 1.4667922879512 -0.57743662438333 0.563644539264669 NA
"TMEM243" 437.836727848602 -0.0638955442369246 0.169081628302288 -0.377897615953229 0.705506653549787 0.974584364538781
"TMEM245" 5466.11129227936 -0.10369478163616 0.0663495623403682 -1.56285554837896 0.118086575147549 0.548225429598278
"TMEM246-AS1" 0.234247099493996 1.50751527634411 4.99035799891951 0.302085597199741 0.762586811629748 NA
"TMEM248" 6160.91190556992 0.0328192477171221 0.0562233287850558 0.583730071241274 0.55940193220775 0.946492749193483
"TMEM249" 9.49611024645547 -0.932480652665408 1.09112968844681 -0.854601118949264 0.392772007944484 0.88001756100615
"TMEM249_1" 9.49611024645547 -0.932480652665408 1.09112968844681 -0.854601118949264 0.392772007944484 0.88001756100615
"TMEM25" 289.614900506788 -0.116650818865337 0.216338875690644 -0.539204146702431 0.589745999414255 0.954406935058631
"TMEM250" 4116.77496163187 0.00689291310310322 0.0715145644405543 0.096384745639231 0.923215006930664 0.995544892111965
"TMEM253" 33.0848678924885 -0.045152272835199 0.582431318912118 -0.0775237721067879 0.938206880771654 0.995544892111965
"TMEM254" 220.269533780389 0.139473425946745 0.229573552696703 0.607532637398387 0.543497489953812 0.940844803621657
"TMEM254-AS1" 1.28514379471126 0.731454290717483 2.671136023091 0.273836406830025 0.784210343985776 NA
"TMEM255A" 1.95541521506906 -0.66372923294955 2.20988901199701 -0.300345053234034 0.763913971051164 NA
"TMEM255B" 7.40653318762956 0.654179504404489 1.23404374257932 0.53011046677905 0.596035342498799 NA
"TMEM256" 275.251678031386 0.0228146420670862 0.212839058353883 0.107191989306553 0.914636670421688 0.995544892111965
"TMEM256-PLSCR3" 3.10307844295735 -1.7444852444035 2.65683406019234 -0.65660301128374 0.511436212140125 NA
"TMEM256-PLSCR3_1" 3.10307844295735 -1.7444852444035 2.65683406019234 -0.65660301128374 0.511436212140125 NA
"TMEM256_1" 275.251678031386 0.0228146420670862 0.212839058353883 0.107191989306553 0.914636670421688 0.995544892111965
"TMEM258" 1335.08531873852 0.112976260812285 0.11734178513658 0.962796506639007 0.335649654186801 0.847451369026876
"TMEM259" 7481.78699879736 0.00219770213675578 0.058134630622493 0.0378036656158861 0.969844221724252 0.997021095235624
"TMEM26" 0.468494198987992 2.41974649039733 4.90257519476935 0.493566420557711 0.621612420600341 NA
"TMEM260" 665.454724400117 -0.0969242709791557 0.134117945672647 -0.722679358776693 0.469876899791553 0.912398064554982
"TMEM262" 1.92294533694487 -4.33799156701267 2.91122664294088 -1.49009063843634 0.136200405356871 NA
